vuln_cves,Direct
"CVE-2018-1000873
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-8840
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-15250
CVE-2020-10673
CVE-2019-20330
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000873
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-8840
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-15250
CVE-2020-10673
CVE-2019-20330
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2018-1000873
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-15250
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-15250
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-25649
CVE-2020-15250
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12384
CVE-2018-7489
CVE-2018-5968
CVE-2018-12022
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-15250
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
"CVE-2016-7051
CVE-2016-3720
CVE-2021-20190
CVE-2020-9548
CVE-2020-9547
CVE-2020-36189
CVE-2020-36188
CVE-2020-36187
CVE-2020-36186
CVE-2020-36185
CVE-2020-36184
CVE-2020-36183
CVE-2020-36182
CVE-2020-36181
CVE-2020-36180
CVE-2020-36179
CVE-2020-35491
CVE-2020-35490
CVE-2020-25649
CVE-2020-24750
CVE-2020-24616
CVE-2020-10673
CVE-2019-17531
CVE-2019-17267
CVE-2019-16943
CVE-2019-16942
CVE-2019-16335
CVE-2019-14892
CVE-2019-14540
CVE-2019-14439
CVE-2019-14379
CVE-2019-12814
CVE-2019-12384
CVE-2019-12086
CVE-2018-7489
CVE-2018-5968
CVE-2018-14719
CVE-2018-14718
CVE-2018-12022
CVE-2018-11307
CVE-2017-7525
CVE-2017-17485
CVE-2017-15095
","True
True
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
False
"
,
,
,
,
,
,
,
,
"CVE-2018-17297
","True
"
,
"CVE-2018-17297
","True
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"CVE-2020-12668
CVE-2018-18893
CVE-2021-42550
CVE-2021-37714
CVE-2020-8908
CVE-2020-15250
CVE-2018-10237
CVE-2017-5929
","True
True
False
False
False
False
False
False
"
"CVE-2020-12668
CVE-2018-18893
CVE-2021-42550
CVE-2021-37714
CVE-2020-8908
CVE-2020-15250
CVE-2018-10237
CVE-2017-5929
","True
True
False
False
False
False
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2021-33813
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2021-33813
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2019-10173
CVE-2017-7957
CVE-2021-33813
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2021-33813
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2019-10173
CVE-2017-7957
CVE-2016-3674
CVE-2013-7285
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2019-10173
CVE-2017-7957
CVE-2016-3674
CVE-2013-7285
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
"
,
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2019-10173
CVE-2017-7957
CVE-2016-3674
CVE-2013-7285
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2019-10173
CVE-2017-7957
CVE-2016-3674
CVE-2013-7285
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2021-33813
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2021-33813
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
False
"
"CVE-2021-43859
CVE-2021-39154
CVE-2021-39153
CVE-2021-39152
CVE-2021-39151
CVE-2021-39150
CVE-2021-39149
CVE-2021-39148
CVE-2021-39147
CVE-2021-39146
CVE-2021-39145
CVE-2021-39144
CVE-2021-39141
CVE-2021-39140
CVE-2021-39139
CVE-2021-29505
CVE-2021-21351
CVE-2021-21350
CVE-2021-21349
CVE-2021-21348
CVE-2021-21347
CVE-2021-21346
CVE-2021-21345
CVE-2021-21344
CVE-2021-21343
CVE-2021-21342
CVE-2021-21341
CVE-2020-26259
CVE-2020-26258
CVE-2020-26217
CVE-2019-10173
CVE-2017-7957
CVE-2016-3674
CVE-2013-7285
CVE-2020-10683
CVE-2018-1000632
","True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
True
False
False
"
